2024-01-04 09:25:14.345 INFO  [http-nio-8081-exec-3] c.j.f.t.Controller.ProdMapController - fetchProdMapList
2024-01-04 09:25:14.458 INFO  [http-nio-8081-exec-1] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:25:14.465 INFO  [http-nio-8081-exec-3] c.j.f.t.Controller.ProdMapController - Data is Available
2024-01-04 09:31:12.800 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:31:12.805 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-01-04 09:31:12.810 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-01-04 09:31:16.321 INFO  [restartedMain] com.jsw.fe.FeApplication - Starting FeApplication using Java 20.0.2 with PID 13548 (D:\fe_mvc_war\target\classes started by Jswadmin in D:\fe_mvc_war)
2024-01-04 09:31:16.323 INFO  [restartedMain] com.jsw.fe.FeApplication - No active profile set, falling back to 1 default profile: "default"
2024-01-04 09:31:16.377 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-01-04 09:31:16.377 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-01-04 09:31:16.982 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-01-04 09:31:17.070 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 80 ms. Found 24 JPA repository interfaces.
2024-01-04 09:31:17.563 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-01-04 09:31:17.568 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-01-04 09:31:17.569 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-01-04 09:31:17.569 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2024-01-04 09:31:17.614 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-01-04 09:31:17.614 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1236 ms
2024-01-04 09:31:17.729 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-01-04 09:31:17.984 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection ConnectionID:1 ClientConnectionId: 823d0390-8a8f-4f19-9314-314bcfda8806
2024-01-04 09:31:17.986 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-01-04 09:31:18.022 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-01-04 09:31:18.061 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-01-04 09:31:18.279 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.SQLServer2012Dialect
2024-01-04 09:31:18.280 WARN  [restartedMain] org.hibernate.orm.deprecation - HHH90000026: SQLServer2012Dialect has been deprecated; use org.hibernate.dialect.SQLServerDialect instead
2024-01-04 09:31:19.081 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-01-04 09:31:19.092 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-01-04 09:31:20.085 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-01-04 09:31:20.187 INFO  [restartedMain] o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2024-01-04 09:31:20.278 WARN  [restartedMain] o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-01-04 09:31:20.503 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-01-04 09:31:20.519 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-01-04 09:31:20.532 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2024-01-04 09:31:20.542 INFO  [restartedMain] com.jsw.fe.FeApplication - Started FeApplication in 4.704 seconds (process running for 5.337)
2024-01-04 09:31:26.794 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-01-04 09:31:26.795 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-01-04 09:31:26.795 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-01-04 09:31:26.963 INFO  [http-nio-8081-exec-8] com.jsw.fe.Utility.CommonController - getPlantList
2024-01-04 09:31:26.963 INFO  [http-nio-8081-exec-9] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:31:26.976 INFO  [http-nio-8081-exec-2] c.j.f.M.MasterMailController - getMailWithPartsStatus
2024-01-04 09:31:27.072 INFO  [http-nio-8081-exec-2] c.j.f.M.MasterMailController - Data is Available
2024-01-04 09:31:27.151 INFO  [http-nio-8081-exec-3] com.jsw.fe.Utility.CommonController - getProductName
2024-01-04 09:33:25.036 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
